epic_number,Campaign,DJA_Class,DJA_Probability,Class
210341801,4, Noise,0.5160060000000001, Noise
210341985,4, Noise,0.5428109999999999, Noise
210342145,4, Noise,0.516562, Noise
210342168,4, Noise,0.523247, Noise
210342263,4,OTHPER,0.529425,OTHPER
210342315,4,OTHPER,0.801896,OTHPER
210342593,4,OTHPER,0.551387,OTHPER
210342649,4, Noise,0.684656, Noise
210343070,4, Noise,0.515239, Noise
210343180,4,OTHPER,0.582968,OTHPER
210343184,4, Noise,0.5662010000000001, Noise
210343383,4, Noise,0.788708, Noise
210343450,4,OTHPER,0.5853109999999999,OTHPER
210343508,4, Noise,0.765825, Noise
210343581,4,  RRab,0.976407,  RRab
210343755,4,OTHPER,0.507743,OTHPER
210343769,4,OTHPER,0.607394,OTHPER
210343796,4, Noise,0.687138, Noise
210343819,4, Noise,0.523887, Noise
210343864,4, Noise,0.513423, Noise
210343935,4,OTHPER,0.673197,OTHPER
210344053,4,OTHPER,0.528879,OTHPER
210344106,4,OTHPER,0.601508,OTHPER
210344373,4,    EA,0.517683,OTHPER
210344532,4,  GDOR,0.843742,  GDOR
210344563,4, Noise,0.514104, Noise
210344703,4,OTHPER,0.519541,OTHPER
210344877,4,OTHPER,0.649123,OTHPER
210345113,4, Noise,0.547463, Noise
210345150,4,OTHPER,0.7932939999999999,OTHPER
210345183,4, Noise,0.627106, Noise
210345266,4, Noise,0.8630760000000001, Noise
210345296,4,OTHPER,0.938723,OTHPER
210345523,4,OTHPER,0.8296520000000001,OTHPER
210345602,4,OTHPER,0.5230199999999999,OTHPER
210345648,4,  RRab,0.594694,  RRab
210345761,4, Noise,0.645421, Noise
210346038,4,OTHPER,0.917554,OTHPER
210346054,4, Noise,0.758776, Noise
210346126,4,OTHPER,0.603908,OTHPER
210346328,4,OTHPER,0.542233,OTHPER
210346490,4, Noise,0.716147, Noise
210346652,4, Noise,0.514649, Noise
210346718,4, Noise,0.801563, Noise
210346920,4, Noise,0.636065, Noise
210346974,4, Noise,0.701855, Noise
210347149,4,OTHPER,0.747015,OTHPER
210347188,4, Noise,0.5116430000000001, Noise
210347334,4,OTHPER,0.7486010000000001,OTHPER
210347435,4, Noise,0.502145, Noise
210347498,4,OTHPER,0.762867,OTHPER
210347560,4, Noise,0.605028, Noise
210347587,4,OTHPER,0.69681,OTHPER
210347636,4,    EA,0.558769, Noise
210347660,4,OTHPER,0.581354,OTHPER
210347847,4, Noise,0.53095, Noise
210348007,4, Noise,0.81999, Noise
210348052,4,OTHPER,0.6777270000000001,OTHPER
210348109,4,OTHPER,0.726142,OTHPER
210348175,4, DSCUT,0.703545, DSCUT
210348194,4,OTHPER,0.765155,OTHPER
210348362,4, Noise,0.526428, Noise
210348474,4, Noise,0.687421, Noise
210348636,4, Noise,0.50176, Noise
210348659,4,OTHPER,0.688481,OTHPER
210348825,4, Noise,0.8361120000000001, Noise
210348848,4, Noise,0.637319, Noise
210348906,4, Noise,0.685999, Noise
210349031,4, Noise,0.511627, Noise
210349156,4,OTHPER,0.619749,OTHPER
210349185,4, Noise,0.52837, Noise
210349188,4,OTHPER,0.675646,OTHPER
210349194,4, Noise,0.549976, Noise
210349206,4,OTHPER,0.8011189999999999,OTHPER
210349237,4,OTHPER,0.580483,OTHPER
210349268,4,OTHPER,0.612711,OTHPER
210349414,4,OTHPER,0.521913,OTHPER
210349838,4,OTHPER,0.971175,OTHPER
210349873,4,OTHPER,0.804763,OTHPER
210350167,4,OTHPER,0.502364,OTHPER
210350168,4,OTHPER,0.52307,OTHPER
210350446,4,OTHPER,0.714438,OTHPER
210350562,4,OTHPER,0.5709609999999999,OTHPER
210350618,4, Noise,0.504825, Noise
210350646,4, Noise,0.8406440000000001, Noise
210350808,4, Noise,0.606851, Noise
210351176,4,OTHPER,0.6230140000000001,OTHPER
210351283,4, Noise,0.533551, Noise
210351339,4, Noise,0.626414, Noise
210351434,4, Noise,0.507776, Noise
210351472,4, Noise,0.658954, Noise
210351536,4,OTHPER,0.946615,OTHPER
210351746,4,OTHPER,0.552774,OTHPER
210351800,4,OTHPER,0.570767,OTHPER
210351924,4,OTHPER,0.525539,OTHPER
210351973,4, Noise,0.530526, Noise
210352139,4, Noise,0.535434, Noise
210352179,4, Noise,0.511193, Noise
210352195,4, Noise,0.747687, Noise
210352251,4, Noise,0.754097, Noise
210352357,4,OTHPER,0.505192,OTHPER
210352451,4, Noise,0.708403, Noise
210352532,4, Noise,0.503876, Noise
210352551,4, Noise,0.544713, Noise
210352573,4, Noise,0.6308600000000001, Noise
210352614,4, Noise,0.528795, Noise
210352751,4, Noise,0.702116, Noise
210352774,4, Noise,0.539321, Noise
210352799,4,  GDOR,0.899057,  GDOR
210353030,4,OTHPER,0.877282,OTHPER
210353063,4, Noise,0.523977, Noise
210353184,4,OTHPER,0.97146,OTHPER
210353211,4,OTHPER,0.78145,OTHPER
210353272,4, Noise,0.561041, Noise
210353444,4,OTHPER,0.5213899999999999,OTHPER
210353740,4,OTHPER,0.982605,OTHPER
210353859,4,OTHPER,0.5000720000000001,OTHPER
210353894,4, Noise,0.845666, Noise
210353939,4,OTHPER,0.65898,OTHPER
210353952,4,OTHPER,0.647633,OTHPER
210354035,4, Noise,0.517705, Noise
210354103,4,OTHPER,0.514444,OTHPER
210354368,4,OTHPER,0.90524,OTHPER
210354399,4,OTHPER,0.714399,OTHPER
210354551,4, Noise,0.5035689999999999, Noise
210354643,4,OTHPER,0.8750459999999999,OTHPER
210354724,4, Noise,0.6312369999999999, Noise
210354900,4, Noise,0.561867, Noise
210354910,4,OTHPER,0.5099100000000001,OTHPER
210354942,4, Noise,0.6911010000000001, Noise
210355180,4, Noise,0.5915090000000001, Noise
210355209,4, Noise,0.5576409999999999, Noise
210355220,4,OTHPER,0.814559,OTHPER
210355269,4,    EB,0.62605,    EB
210355311,4,OTHPER,0.784528,OTHPER
210355372,4,OTHPER,0.6708390000000001,OTHPER
210355410,4,OTHPER,0.5236069999999999,OTHPER
210355435,4,OTHPER,0.869132,OTHPER
210355463,4, Noise,0.87918, Noise
210355498,4,OTHPER,0.538802,OTHPER
210355538,4,OTHPER,0.84591,OTHPER
210355586,4, Noise,0.777492, Noise
210355590,4,    EA,0.5663050000000001, Noise
210355746,4,OTHPER,0.921116,OTHPER
210355954,4,OTHPER,0.80381,OTHPER
210355970,4,OTHPER,0.665046,OTHPER
210356056,4, Noise,0.6204390000000001, Noise
210356147,4,OTHPER,0.967027,OTHPER
210356152,4, Noise,0.645403, Noise
210356327,4, Noise,0.558524, Noise
210356407,4,OTHPER,0.597342,OTHPER
210356639,4,OTHPER,0.564112,OTHPER
210356674,4,OTHPER,0.560045,OTHPER
210356761,4, Noise,0.626847, Noise
210356938,4, Noise,0.692042, Noise
210356961,4,OTHPER,0.986998,OTHPER
210357006,4, Noise,0.804815, Noise
210357016,4, Noise,0.696221, Noise
210357078,4,OTHPER,0.927609,OTHPER
210357131,4, Noise,0.5378729999999999, Noise
210357206,4, Noise,0.739923, Noise
210357282,4,OTHPER,0.5842430000000001,OTHPER
210357284,4,OTHPER,0.7030029999999999,OTHPER
210357444,4, Noise,0.807321, Noise
210357460,4,OTHPER,0.589422,OTHPER
210357660,4,OTHPER,0.517263,OTHPER
210357751,4,OTHPER,0.931247,OTHPER
210357981,4, Noise,0.939008, Noise
210358034,4,OTHPER,0.909105,OTHPER
210358075,4,OTHPER,0.946405,OTHPER
210358086,4,OTHPER,0.54415,OTHPER
210358104,4,OTHPER,0.575349,OTHPER
210358120,4, Noise,0.8468530000000001, Noise
210358125,4, Noise,0.519843, Noise
210358349,4,OTHPER,0.586242,OTHPER
210358369,4, Noise,0.762927, Noise
210358583,4,OTHPER,0.531064,OTHPER
210358663,4, Noise,0.5228229999999999, Noise
210358828,4,OTHPER,0.50973,OTHPER
210358865,4, Noise,0.570042, Noise
210358866,4, Noise,0.547369, Noise
210358951,4,OTHPER,0.587883,OTHPER
210359088,4,OTHPER,0.776302,OTHPER
210359101,4,OTHPER,0.6661560000000001,OTHPER
210359198,4, Noise,0.584055, Noise
210359234,4, Noise,0.679578, Noise
210359296,4, Noise,0.794748, Noise
210359394,4,OTHPER,0.53108,OTHPER
210359427,4, Noise,0.508867, Noise
210359469,4,OTHPER,0.5341739999999999,OTHPER
210359722,4,OTHPER,0.7683409999999999,OTHPER
210359732,4, Noise,0.5769380000000001, Noise
210359769,4,OTHPER,0.92306,OTHPER
210359844,4, Noise,0.576431, Noise
210360013,4,OTHPER,0.638253,OTHPER
210360545,4, Noise,0.597626, Noise
210360629,4, Noise,0.789797, Noise
210360804,4, Noise,0.5051100000000001, Noise
210360901,4,    EB,0.519749,    EB
210360910,4,OTHPER,0.7207210000000001,OTHPER
210361003,4, Noise,0.674802, Noise
210361038,4, Noise,0.752911, Noise
210361116,4, Noise,0.52874, Noise
210361160,4,OTHPER,0.8453229999999999,OTHPER
210361187,4,OTHPER,0.8869299999999999,OTHPER
210361245,4,OTHPER,0.731408,OTHPER
210361271,4, Noise,0.653465, Noise
210361325,4,OTHPER,0.621736,OTHPER
210361458,4, Noise,0.576575, Noise
210361551,4,    EB,0.749744,    EB
210361663,4,OTHPER,0.833076,OTHPER
210361707,4, Noise,0.687855, Noise
210361757,4, Noise,0.816285, Noise
210361763,4, Noise,0.535371, Noise
210361885,4,    EB,0.730437,    EB
210361901,4,OTHPER,0.5129779999999999,OTHPER
210362003,4,OTHPER,0.770133,OTHPER
210362013,4,OTHPER,0.585763,OTHPER
210362054,4, Noise,0.507051, Noise
210362393,4,OTHPER,0.651143,OTHPER
210362551,4, Noise,0.626216, Noise
210362637,4, Noise,0.879482, Noise
210362668,4, Noise,0.742149, Noise
210362732,4, Noise,0.728625, Noise
210362737,4, Noise,0.509043, Noise
210362767,4,OTHPER,0.818292,OTHPER
210362768,4, Noise,0.608597, Noise
210362818,4,OTHPER,0.656155,OTHPER
210362829,4,OTHPER,0.893423,OTHPER
210362869,4, Noise,0.6255970000000001, Noise
210362936,4,OTHPER,0.785445,OTHPER
210362959,4, Noise,0.501876, Noise
210362983,4, Noise,0.581719, Noise
210363131,4, Noise,0.5435939999999999, Noise
210363145,4,OTHPER,0.8505030000000001,OTHPER
210363300,4, Noise,0.668507, Noise
210363388,4, Noise,0.5432319999999999, Noise
210363457,4, Noise,0.621341, Noise
210363519,4, Noise,0.552566, Noise
210363521,4, Noise,0.665773, Noise
210363526,4, Noise,0.527845, Noise
210363545,4,OTHPER,0.715079,OTHPER
210363732,4, Noise,0.541931, Noise
210363752,4, Noise,0.778509, Noise
210363821,4,OTHPER,0.502979,OTHPER
210363853,4, Noise,0.5903520000000001, Noise
210363904,4, Noise,0.623131, Noise
210363994,4, Noise,0.587731, Noise
210364503,4, Noise,0.631526, Noise
210364602,4,OTHPER,0.8663700000000001,OTHPER
210364610,4,OTHPER,0.561787,OTHPER
210364628,4, Noise,0.58873, Noise
210364668,4, Noise,0.5172800000000001, Noise
210364896,4,OTHPER,0.937133,OTHPER
210365070,4, Noise,0.535457, Noise
210365110,4, Noise,0.660291, Noise
210365113,4, Noise,0.571808, Noise
210365118,4,OTHPER,0.6039720000000001,OTHPER
210365294,4, Noise,0.685909, Noise
210365381,4, Noise,0.52185, Noise
210365481,4,OTHPER,0.835585,OTHPER
210365511,4,OTHPER,0.60695,OTHPER
210365514,4,OTHPER,0.7558060000000001,OTHPER
210365600,4, Noise,0.58329, Noise
210365771,4,OTHPER,0.5010439999999999,OTHPER
210365922,4,OTHPER,0.810537,OTHPER
210366107,4,OTHPER,0.819299,OTHPER
210366324,4,OTHPER,0.520278,OTHPER
210366338,4,OTHPER,0.841814,OTHPER
210366357,4,OTHPER,0.6539699999999999,OTHPER
210366358,4,OTHPER,0.6571140000000001,OTHPER
210366367,4,OTHPER,0.8289979999999999,OTHPER
210366515,4, Noise,0.805887, Noise
210366718,4, Noise,0.736462, Noise
210366728,4, Noise,0.578425, Noise
210366761,4,OTHPER,0.783967,OTHPER
210366776,4,OTHPER,0.5687949999999999,OTHPER
210366981,4, Noise,0.697843, Noise
210367064,4, Noise,0.501553, Noise
210367072,4,OTHPER,0.613269,OTHPER
210367085,4, Noise,0.502632, Noise
210367122,4,OTHPER,0.816652,OTHPER
210367139,4, Noise,0.77785, Noise
210367184,4,OTHPER,0.645208,OTHPER
210367189,4, Noise,0.773209, Noise
210367220,4,    EB,0.639999,    EB
210367238,4,OTHPER,0.542176,OTHPER
210367322,4, Noise,0.5501060000000001, Noise
210367333,4, Noise,0.572468, Noise
210367456,4, Noise,0.546338, Noise
210367469,4,OTHPER,0.908172,OTHPER
210367639,4,OTHPER,0.5234949999999999,OTHPER
210367940,4,OTHPER,0.565941,OTHPER
210367977,4,OTHPER,0.7817189999999999,OTHPER
210368243,4, Noise,0.515308, Noise
210368367,4,OTHPER,0.558567,OTHPER
210368383,4, Noise,0.545635, Noise
210368390,4,OTHPER,0.555013,OTHPER
210368430,4,OTHPER,0.614386,OTHPER
210368520,4,OTHPER,0.657883,OTHPER
210368746,4, Noise,0.663475, Noise
210368960,4,OTHPER,0.564654,OTHPER
210369015,4, Noise,0.735347, Noise
210369155,4,OTHPER,0.536975,OTHPER
210369163,4,OTHPER,0.875459,OTHPER
210369231,4,OTHPER,0.779813,OTHPER
210369347,4,OTHPER,0.970227,OTHPER
210369417,4, Noise,0.72459, Noise
210369453,4, Noise,0.503772, Noise
210369570,4, Noise,0.559707, Noise
210369815,4, Noise,0.6358729999999999, Noise
210369887,4, Noise,0.50994, Noise
210369930,4,OTHPER,0.50616,OTHPER
210370088,4,OTHPER,0.728873,OTHPER
210370134,4,OTHPER,0.514325,OTHPER
210370150,4,OTHPER,0.963777,OTHPER
210370237,4, Noise,0.53595, Noise
210370249,4,OTHPER,0.521066,OTHPER
210370462,4, Noise,0.774864, Noise
210370582,4, Noise,0.731486, Noise
210370729,4,    EB,0.996849,    EB
210370843,4, Noise,0.70929, Noise
210371034,4, Noise,0.517789, Noise
210371175,4, Noise,0.585264, Noise
210371269,4,OTHPER,0.596875,OTHPER
210371296,4, Noise,0.519077, Noise
210371471,4,OTHPER,0.646353,OTHPER
210371630,4, Noise,0.753266, Noise
210371702,4,OTHPER,0.551149,OTHPER
210371757,4, Noise,0.719076, Noise
210371851,4, Noise,0.72437, Noise
210371890,4,OTHPER,0.727377,OTHPER
210371894,4,OTHPER,0.649346,OTHPER
210371951,4, Noise,0.618425, Noise
210371998,4,OTHPER,0.647629,OTHPER
210372124,4, Noise,0.719879, Noise
210372178,4, Noise,0.506049, Noise
210372185,4, Noise,0.769042, Noise
210372242,4,OTHPER,0.717344,OTHPER
210372266,4, Noise,0.715303, Noise
210372276,4,OTHPER,0.51259,OTHPER
210372277,4, Noise,0.574002, Noise
210372335,4, Noise,0.784287, Noise
210372381,4, Noise,0.539165, Noise
210372486,4,OTHPER,0.772442,OTHPER
210372527,4,OTHPER,0.604603,OTHPER
210372533,4, Noise,0.590572, Noise
210372619,4,OTHPER,0.7923020000000001,OTHPER
210372654,4,OTHPER,0.916444,OTHPER
210372741,4,OTHPER,0.623958,OTHPER
210372773,4, Noise,0.7857529999999999, Noise
210372853,4, Noise,0.5762729999999999, Noise
210372860,4,OTHPER,0.593063,OTHPER
210372865,4, Noise,0.526511, Noise
210372872,4,OTHPER,0.5608529999999999,OTHPER
210372930,4, Noise,0.591122, Noise
210373028,4, Noise,0.54878, Noise
210373067,4, Noise,0.651699, Noise
210373111,4, DSCUT,0.657842, DSCUT
210373134,4, Noise,0.5545760000000001, Noise
210373178,4,OTHPER,0.66284,OTHPER
210373197,4, Noise,0.5202260000000001, Noise
210373234,4,OTHPER,0.5746720000000001,OTHPER
210373325,4,OTHPER,0.914707,OTHPER
210373387,4, Noise,0.555111, Noise
210373390,4, Noise,0.7419560000000001, Noise
210373592,4, Noise,0.736356, Noise
210373705,4, Noise,0.744267, Noise
210373887,4,OTHPER,0.646257,OTHPER
210374010,4, Noise,0.532356, Noise
210374056,4, DSCUT,0.840551, DSCUT
210374082,4, Noise,0.806563, Noise
210374163,4, Noise,0.506113, Noise
210374240,4,OTHPER,0.512935,OTHPER
210374294,4,OTHPER,0.817332,OTHPER
210374520,4, Noise,0.711581, Noise
210374620,4,OTHPER,0.71764,OTHPER
210374707,4, Noise,0.807037, Noise
210374729,4,OTHPER,0.50612,OTHPER
210374847,4,OTHPER,0.688991,OTHPER
210374966,4, Noise,0.617484, Noise
210375079,4, Noise,0.694397, Noise
210375093,4, Noise,0.666006, Noise
210375231,4, Noise,0.623096, Noise
210375265,4, Noise,0.5310090000000001, Noise
210375290,4,    EA,0.962468,    EA
210375375,4,OTHPER,0.5963069999999999,OTHPER
210375563,4, Noise,0.560682, Noise
210375568,4, Noise,0.658412, Noise
210375581,4, Noise,0.551325, Noise
210375697,4,OTHPER,0.617646,OTHPER
210375765,4, DSCUT,0.73822, DSCUT
210375896,4, Noise,0.577806, Noise
210375985,4,OTHPER,0.7517189999999999,OTHPER
210376024,4,OTHPER,0.552441,OTHPER
210376109,4, Noise,0.8002229999999999, Noise
210376310,4, Noise,0.520202, Noise
210376318,4,OTHPER,0.664203,OTHPER
210376335,4,OTHPER,0.619524,OTHPER
210376350,4, Noise,0.757488, Noise
210376448,4, Noise,0.775334, Noise
210376462,4,OTHPER,0.910448,OTHPER
210376470,4, Noise,0.522373, Noise
210376542,4, Noise,0.511542, Noise
210376554,4, Noise,0.5259520000000001, Noise
210376588,4,OTHPER,0.5333720000000001,OTHPER
210376663,4,OTHPER,0.923766,OTHPER
210376697,4, Noise,0.66161, Noise
210376737,4, Noise,0.6680149999999999, Noise
210376787,4, Noise,0.5035109999999999, Noise
210376837,4, Noise,0.682952, Noise
210376917,4,OTHPER,0.717029,OTHPER
210376983,4,OTHPER,0.556275,OTHPER
210377014,4, Noise,0.680779, Noise
210377089,4, Noise,0.5080319999999999, Noise
210377109,4, Noise,0.587647, Noise
210377280,4, Noise,0.7314729999999999, Noise
210377666,4, Noise,0.628858, Noise
210377853,4, Noise,0.669039, Noise
210377879,4, Noise,0.608737, Noise
210377906,4, Noise,0.595661, Noise
210378032,4,OTHPER,0.575064,OTHPER
210378102,4,  GDOR,0.712542,  GDOR
210378120,4,OTHPER,0.62007,OTHPER
210378274,4, Noise,0.656473, Noise
210378281,4, Noise,0.534276, Noise
210378327,4, Noise,0.7954939999999999, Noise
210378458,4, Noise,0.603241, Noise
210378472,4, Noise,0.511707, Noise
210378559,4, Noise,0.6020449999999999, Noise
210378686,4, Noise,0.604032, Noise
210378745,4, Noise,0.608672, Noise
210378751,4, Noise,0.512714, Noise
210378867,4, Noise,0.515721, Noise
210378869,4,OTHPER,0.521257,OTHPER
210378897,4, Noise,0.507517, Noise
210378951,4,OTHPER,0.974782,OTHPER
210378976,4, Noise,0.635992, Noise
210379141,4,OTHPER,0.5597449999999999,OTHPER
210379304,4,OTHPER,0.751684,OTHPER
210379470,4,OTHPER,0.6113310000000001,OTHPER
210379521,4,OTHPER,0.8544350000000001,OTHPER
210379602,4, Noise,0.514574, Noise
210379604,4,OTHPER,0.615451,OTHPER
210379617,4, Noise,0.588767, Noise
210379656,4, Noise,0.742226, Noise
210379789,4, Noise,0.890107, Noise
210379874,4, Noise,0.555979, Noise
210379909,4,OTHPER,0.775605,OTHPER
210379962,4, Noise,0.655675, Noise
210379977,4, Noise,0.5755399999999999, Noise
210379999,4,    EB,0.7860699999999999,    EB
210380085,4,OTHPER,0.715609,OTHPER
210380313,4, Noise,0.5777770000000001, Noise
210380337,4, Noise,0.522547, Noise
210380478,4,  GDOR,0.740388,  GDOR
210380481,4, Noise,0.732428, Noise
210380524,4, Noise,0.667117, Noise
210380598,4, Noise,0.549602, Noise
210380605,4, Noise,0.717336, Noise
210380628,4,OTHPER,0.893667,OTHPER
210380696,4,OTHPER,0.756678,OTHPER
210380954,4, Noise,0.630188, Noise
210380997,4, Noise,0.63975, Noise
210381178,4,OTHPER,0.7098810000000001,OTHPER
210381185,4,OTHPER,0.534308,OTHPER
210381281,4, Noise,0.841397, Noise
210381464,4,OTHPER,0.598973,OTHPER
210381516,4, Noise,0.5072949999999999, Noise
210381522,4, Noise,0.5045390000000001, Noise
210381604,4, Noise,0.533688, Noise
210381639,4, Noise,0.840377, Noise
210381646,4,OTHPER,0.6670159999999999,OTHPER
210381730,4, Noise,0.584565, Noise
210381759,4, Noise,0.7917270000000001, Noise
210381786,4, Noise,0.5758270000000001, Noise
210382121,4, Noise,0.58113, Noise
210382166,4, Noise,0.7086210000000001, Noise
210382199,4,OTHPER,0.502219,OTHPER
210382203,4, Noise,0.559426, Noise
210382206,4,OTHPER,0.50034,OTHPER
210382274,4,OTHPER,0.623738,OTHPER
210382275,4,OTHPER,0.750713,OTHPER
210382434,4,OTHPER,0.97483,OTHPER
210382628,4,OTHPER,0.522526,OTHPER
210382643,4, Noise,0.764545, Noise
210382724,4, Noise,0.769224, Noise
210382902,4,OTHPER,0.512404,OTHPER
210382967,4,OTHPER,0.774582,OTHPER
210383030,4,OTHPER,0.768736,OTHPER
210383218,4, Noise,0.590062, Noise
210383233,4, Noise,0.620136, Noise
210383290,4, Noise,0.575159, Noise
210383350,4, Noise,0.533995, Noise
210383356,4, Noise,0.501612, Noise
210383410,4,OTHPER,0.978623,OTHPER
210383479,4,OTHPER,0.580334,OTHPER
210383496,4, Noise,0.558471, Noise
210383578,4, Noise,0.5238550000000001, Noise
210383669,4, Noise,0.580873, Noise
210383672,4, Noise,0.6056, Noise
210383892,4,OTHPER,0.688621,OTHPER
210383988,4, Noise,0.5923689999999999, Noise
210384005,4, Noise,0.562132, Noise
210384032,4,OTHPER,0.501822,OTHPER
210384074,4,OTHPER,0.516411,OTHPER
210384135,4,OTHPER,0.6360359999999999,OTHPER
210384192,4, Noise,0.51163, Noise
210384211,4, Noise,0.515763, Noise
210384243,4, Noise,0.734483, Noise
210384417,4,OTHPER,0.563235,OTHPER
210384447,4, Noise,0.503761, Noise
210384520,4, Noise,0.525848, Noise
210384590,4, Noise,0.648217, Noise
210384744,4, DSCUT,0.969874, DSCUT
210384836,4,OTHPER,0.668215,OTHPER
210384850,4, Noise,0.5489689999999999, Noise
210385252,4, Noise,0.713015, Noise
210385282,4, Noise,0.8305299999999999, Noise
210385468,4,OTHPER,0.522672,OTHPER
210385556,4, Noise,0.604574, Noise
210385578,4, Noise,0.565357, Noise
210385677,4,OTHPER,0.9279,OTHPER
210385758,4, Noise,0.6751050000000001, Noise
210385788,4,OTHPER,0.7411800000000001,OTHPER
210385804,4, Noise,0.606777, Noise
210385859,4, Noise,0.697074, Noise
210385888,4,OTHPER,0.7515430000000001,OTHPER
210385892,4, Noise,0.552158, Noise
210385895,4, Noise,0.649857, Noise
210385899,4, Noise,0.5574520000000001, Noise
210385903,4,OTHPER,0.592589,OTHPER
210385962,4, Noise,0.8274959999999999, Noise
210385969,4, Noise,0.573312, Noise
210386017,4,OTHPER,0.98872,OTHPER
210386195,4, Noise,0.772694, Noise
210386359,4, Noise,0.770083, Noise
210386458,4, Noise,0.774623, Noise
210386471,4,OTHPER,0.920442,OTHPER
210386559,4,OTHPER,0.572014,OTHPER
210386601,4,OTHPER,0.540518,OTHPER
210386706,4,OTHPER,0.7555189999999999,OTHPER
210386794,4,OTHPER,0.570421,OTHPER
210386851,4, Noise,0.6512359999999999, Noise
210386880,4,    EA,0.912868,    EA
210386971,4,OTHPER,0.683416,OTHPER
210387006,4,OTHPER,0.968971,OTHPER
210387553,4, Noise,0.505313, Noise
210387632,4, Noise,0.649261, Noise
210387639,4, Noise,0.8208629999999999, Noise
210387767,4, Noise,0.53981, Noise
210387792,4,OTHPER,0.8290040000000001,OTHPER
210387805,4, Noise,0.555041, Noise
210387836,4,OTHPER,0.838831,OTHPER
210387914,4,OTHPER,0.858981,OTHPER
210388098,4, Noise,0.730522, Noise
210388197,4,OTHPER,0.50357,OTHPER
210388247,4, Noise,0.73118, Noise
210388266,4,OTHPER,0.880914,OTHPER
210388277,4, Noise,0.668279, Noise
210388321,4,OTHPER,0.7958149999999999,OTHPER
210388356,4, Noise,0.921844, Noise
210388361,4,OTHPER,0.813565,OTHPER
210388379,4,OTHPER,0.779546,OTHPER
210388387,4, Noise,0.543759, Noise
210388426,4,OTHPER,0.82144,OTHPER
210388455,4,OTHPER,0.882807,OTHPER
210388469,4,OTHPER,0.869359,OTHPER
210388498,4, Noise,0.5089859999999999, Noise
210388524,4,OTHPER,0.522061,OTHPER
210388529,4,OTHPER,0.976905,OTHPER
210388603,4,  GDOR,0.677113,  GDOR
