,epic_number,Campaign,DJA_Class,Probability,Class
8887,210379789,4, Noise,0.890107, Noise
8888,210379874,4, Noise,0.555979, Noise
8889,210379909,4,OTHPER,0.775605,OTHPER
8890,210379962,4, Noise,0.655675, Noise
8891,210379977,4, Noise,0.5755399999999999, Noise
8892,210379999,4,    EB,0.7860699999999999,    EB
8893,210380085,4,OTHPER,0.715609,OTHPER
8894,210380313,4, Noise,0.5777770000000001, Noise
8895,210380337,4, Noise,0.522547, Noise
8896,210380478,4,  GDOR,0.740388,  GDOR
8897,210380481,4, Noise,0.732428, Noise
8898,210380524,4, Noise,0.667117, Noise
8899,210380598,4, Noise,0.549602, Noise
8900,210380605,4, Noise,0.717336, Noise
8901,210380628,4,OTHPER,0.893667,OTHPER
8902,210380696,4,OTHPER,0.756678,OTHPER
8903,210380954,4, Noise,0.630188, Noise
8904,210380997,4, Noise,0.63975, Noise
8905,210381178,4,OTHPER,0.7098810000000001,OTHPER
8906,210381185,4,OTHPER,0.534308,OTHPER
8907,210381281,4, Noise,0.841397, Noise
8908,210381464,4,OTHPER,0.598973,OTHPER
8909,210381516,4, Noise,0.5072949999999999, Noise
8910,210381522,4, Noise,0.5045390000000001, Noise
8911,210381604,4, Noise,0.533688, Noise
8912,210381639,4, Noise,0.840377, Noise
8913,210381646,4,OTHPER,0.6670159999999999,OTHPER
8914,210381730,4, Noise,0.584565, Noise
8915,210381759,4, Noise,0.7917270000000001, Noise
8916,210381786,4, Noise,0.5758270000000001, Noise
8917,210382121,4, Noise,0.58113, Noise
8918,210382166,4, Noise,0.7086210000000001, Noise
8919,210382199,4,OTHPER,0.502219,OTHPER
8920,210382203,4, Noise,0.559426, Noise
8921,210382206,4,OTHPER,0.50034,OTHPER
8922,210382274,4,OTHPER,0.623738,OTHPER
8923,210382275,4,OTHPER,0.750713,OTHPER
8924,210382434,4,OTHPER,0.97483,OTHPER
8925,210382628,4,OTHPER,0.522526,OTHPER
8926,210382643,4, Noise,0.764545, Noise
8927,210382724,4, Noise,0.769224, Noise
8928,210382902,4,OTHPER,0.512404,OTHPER
8929,210382967,4,OTHPER,0.774582,OTHPER
8930,210383030,4,OTHPER,0.768736,OTHPER
8931,210383218,4, Noise,0.590062, Noise
8932,210383233,4, Noise,0.620136, Noise
8933,210383290,4, Noise,0.575159, Noise
8934,210383350,4, Noise,0.533995, Noise
8935,210383356,4, Noise,0.501612, Noise
8936,210383410,4,OTHPER,0.978623,OTHPER
8937,210383479,4,OTHPER,0.580334,OTHPER
8938,210383496,4, Noise,0.558471, Noise
8939,210383578,4, Noise,0.5238550000000001, Noise
8940,210383669,4, Noise,0.580873, Noise
8941,210383672,4, Noise,0.6056, Noise
8942,210383892,4,OTHPER,0.688621,OTHPER
8943,210383988,4, Noise,0.5923689999999999, Noise
8944,210384005,4, Noise,0.562132, Noise
8945,210384032,4,OTHPER,0.501822,OTHPER
8946,210384074,4,OTHPER,0.516411,OTHPER
8947,210384135,4,OTHPER,0.6360359999999999,OTHPER
8948,210384192,4, Noise,0.51163, Noise
8949,210384211,4, Noise,0.515763, Noise
8950,210384243,4, Noise,0.734483, Noise
8951,210384417,4,OTHPER,0.563235,OTHPER
8952,210384447,4, Noise,0.503761, Noise
8953,210384520,4, Noise,0.525848, Noise
8954,210384590,4, Noise,0.648217, Noise
8955,210384744,4, DSCUT,0.969874, DSCUT
8956,210384836,4,OTHPER,0.668215,OTHPER
8957,210384850,4, Noise,0.5489689999999999, Noise
8958,210385252,4, Noise,0.713015, Noise
8959,210385282,4, Noise,0.8305299999999999, Noise
8960,210385468,4,OTHPER,0.522672,OTHPER
8961,210385556,4, Noise,0.604574, Noise
8962,210385578,4, Noise,0.565357, Noise
8963,210385677,4,OTHPER,0.9279,OTHPER
8964,210385758,4, Noise,0.6751050000000001, Noise
8965,210385788,4,OTHPER,0.7411800000000001,OTHPER
8966,210385804,4, Noise,0.606777, Noise
8967,210385859,4, Noise,0.697074, Noise
8968,210385888,4,OTHPER,0.7515430000000001,OTHPER
8969,210385892,4, Noise,0.552158, Noise
8970,210385895,4, Noise,0.649857, Noise
8971,210385899,4, Noise,0.5574520000000001, Noise
8972,210385903,4,OTHPER,0.592589,OTHPER
8973,210385962,4, Noise,0.8274959999999999, Noise
8974,210385969,4, Noise,0.573312, Noise
8975,210386017,4,OTHPER,0.98872,OTHPER
8976,210386195,4, Noise,0.772694, Noise
8977,210386359,4, Noise,0.770083, Noise
8978,210386458,4, Noise,0.774623, Noise
8979,210386471,4,OTHPER,0.920442,OTHPER
8980,210386559,4,OTHPER,0.572014,OTHPER
8981,210386601,4,OTHPER,0.540518,OTHPER
8982,210386706,4,OTHPER,0.7555189999999999,OTHPER
8983,210386794,4,OTHPER,0.570421,OTHPER
8984,210386851,4, Noise,0.6512359999999999, Noise
8985,210386880,4,    EA,0.912868,    EA
8986,210386971,4,OTHPER,0.683416,OTHPER
8987,210387006,4,OTHPER,0.968971,OTHPER
8988,210387553,4, Noise,0.505313, Noise
8989,210387632,4, Noise,0.649261, Noise
8990,210387639,4, Noise,0.8208629999999999, Noise
8991,210387767,4, Noise,0.53981, Noise
8992,210387792,4,OTHPER,0.8290040000000001,OTHPER
8993,210387805,4, Noise,0.555041, Noise
8994,210387836,4,OTHPER,0.838831,OTHPER
8995,210387914,4,OTHPER,0.858981,OTHPER
8996,210388098,4, Noise,0.730522, Noise
8997,210388197,4,OTHPER,0.50357,OTHPER
8998,210388247,4, Noise,0.73118, Noise
8999,210388266,4,OTHPER,0.880914,OTHPER
9000,210388277,4, Noise,0.668279, Noise
9001,210388321,4,OTHPER,0.7958149999999999,OTHPER
9002,210388356,4, Noise,0.921844, Noise
9003,210388361,4,OTHPER,0.813565,OTHPER
9004,210388379,4,OTHPER,0.779546,OTHPER
9005,210388387,4, Noise,0.543759, Noise
9006,210388426,4,OTHPER,0.82144,OTHPER
9007,210388455,4,OTHPER,0.882807,OTHPER
9008,210388469,4,OTHPER,0.869359,OTHPER
9009,210388498,4, Noise,0.5089859999999999, Noise
9010,210388524,4,OTHPER,0.522061,OTHPER
9011,210388529,4,OTHPER,0.976905,OTHPER
9012,210388603,4,  GDOR,0.677113,  GDOR
9013,210388679,4, Noise,0.907973, Noise
9014,210388702,4,OTHPER,0.5224449999999999,OTHPER
9015,210388728,4, Noise,0.572674, Noise
9016,210388948,4, Noise,0.57603, Noise
9017,210388960,4,OTHPER,0.627603,OTHPER
9018,210389034,4, Noise,0.502684, Noise
9019,210389069,4, Noise,0.64677, Noise
9020,210389233,4, Noise,0.721275, Noise
9021,210389255,4, Noise,0.556821, Noise
9022,210389274,4,OTHPER,0.767458,OTHPER
9023,210389338,4, Noise,0.8085899999999999, Noise
9024,210389383,4,    EA,0.810441,    EA
9025,210389398,4, Noise,0.52283, Noise
9026,210389478,4, Noise,0.543431, Noise
9027,210389499,4, Noise,0.511888, Noise
9028,210389575,4,OTHPER,0.560503,OTHPER
9029,210389672,4, Noise,0.524224, Noise
9030,210389835,4, Noise,0.746218, Noise
9031,210389924,4,OTHPER,0.755342,OTHPER
9032,210390110,4,OTHPER,0.637588,OTHPER
9033,210390135,4, Noise,0.720357, Noise
9034,210390215,4, DSCUT,0.98472, DSCUT
9035,210390334,4,OTHPER,0.682709,OTHPER
9036,210390362,4, Noise,0.572832, Noise
9037,210390373,4,OTHPER,0.839516,OTHPER
9038,210390391,4,OTHPER,0.717806,OTHPER
9039,210390397,4,OTHPER,0.590209,OTHPER
9040,210390449,4,OTHPER,0.636865,OTHPER
9041,210390478,4, Noise,0.7839109999999999, Noise
9042,210390488,4, Noise,0.528795, Noise
9043,210390546,4, Noise,0.8211149999999999, Noise
9044,210390571,4, DSCUT,0.93295, DSCUT
9045,210390632,4, Noise,0.594683, Noise
9046,210390644,4,OTHPER,0.686951,OTHPER
9047,210390800,4, Noise,0.6850390000000001, Noise
9048,210390866,4,OTHPER,0.951587,OTHPER
9049,210391114,4,    EA,0.8865559999999999,    EA
9050,210391134,4, Noise,0.8785540000000001, Noise
9051,210391196,4, Noise,0.6590060000000001, Noise
9052,210391235,4, Noise,0.565609, Noise
9053,210391276,4,OTHPER,0.7785810000000001,OTHPER
9054,210391291,4,OTHPER,0.5300279999999999,OTHPER
9055,210391399,4,OTHPER,0.860398,OTHPER
9056,210391472,4, Noise,0.774433, Noise
9057,210391498,4,OTHPER,0.98809,OTHPER
9058,210391543,4, Noise,0.915221, Noise
9059,210391582,4, Noise,0.615347, Noise
9060,210391604,4, Noise,0.519929, Noise
9061,210391682,4, Noise,0.687247, Noise
9062,210391723,4,OTHPER,0.990873,OTHPER
9063,210391786,4,OTHPER,0.933634,OTHPER
9064,210392096,4, Noise,0.733301, Noise
9065,210392462,4, Noise,0.730278, Noise
9066,210392472,4,OTHPER,0.81435,OTHPER
9067,210392554,4, Noise,0.6613060000000001, Noise
9068,210392690,4,OTHPER,0.7405729999999999,OTHPER
9069,210392764,4, Noise,0.735359, Noise
9070,210392789,4,OTHPER,0.571079,OTHPER
9071,210392826,4,OTHPER,0.705329,OTHPER
9072,210392845,4, Noise,0.51323, Noise
9073,210392915,4, Noise,0.582868, Noise
9074,210393031,4, Noise,0.612259, Noise
9075,210393124,4, Noise,0.654226, Noise
9076,210393207,4,OTHPER,0.977989,OTHPER
9077,210393254,4, Noise,0.704333, Noise
9078,210393318,4, Noise,0.582486, Noise
9079,210393419,4,OTHPER,0.574809,OTHPER
9080,210393467,4, Noise,0.5038020000000001, Noise
9081,210393530,4,OTHPER,0.549242,OTHPER
9082,210393535,4,OTHPER,0.954054,OTHPER
9083,210393638,4, Noise,0.5943609999999999, Noise
9084,210393701,4,OTHPER,0.6072930000000001,OTHPER
9085,210393784,4,OTHPER,0.970139,OTHPER
9086,210393794,4, Noise,0.728051, Noise
9087,210393838,4,OTHPER,0.502787,OTHPER
9088,210393892,4,OTHPER,0.663301,OTHPER
9089,210394030,4, Noise,0.865655, Noise
9090,210394150,4,OTHPER,0.51605,OTHPER
9091,210394189,4,OTHPER,0.769315,OTHPER
9092,210394263,4,OTHPER,0.506929,OTHPER
9093,210394282,4, Noise,0.6454409999999999, Noise
9094,210394318,4, Noise,0.533007, Noise
9095,210394321,4, Noise,0.6545989999999999, Noise
9096,210394363,4, Noise,0.810433, Noise
9097,210394365,4,OTHPER,0.722005,OTHPER
9098,210394390,4,OTHPER,0.557559,OTHPER
9099,210394470,4, Noise,0.608855, Noise
9100,210394508,4, Noise,0.753717, Noise
9101,210394641,4,OTHPER,0.524938,OTHPER
9102,210394706,4,OTHPER,0.572675,OTHPER
9103,210394761,4,OTHPER,0.958039,OTHPER
9104,210394942,4,OTHPER,0.581947,OTHPER
9105,210395039,4, Noise,0.693154, Noise
9106,210395123,4,OTHPER,0.776984,OTHPER
9107,210395232,4, Noise,0.533466, Noise
9108,210395267,4,OTHPER,0.5844590000000001,OTHPER
9109,210395302,4,OTHPER,0.6657420000000001,OTHPER
9110,210395314,4, Noise,0.5041329999999999, Noise
9111,210395341,4, Noise,0.6820729999999999, Noise
9112,210395357,4,OTHPER,0.548172,OTHPER
9113,210395422,4, Noise,0.682363, Noise
9114,210395468,4,OTHPER,0.949447,OTHPER
9115,210395515,4,OTHPER,0.623365,OTHPER
9116,210395695,4, Noise,0.5566479999999999, Noise
9117,210395699,4,OTHPER,0.554512,OTHPER
9118,210395719,4, Noise,0.7383029999999999, Noise
9119,210395735,4,OTHPER,0.8600909999999999,OTHPER
9120,210395810,4,OTHPER,0.875151,OTHPER
9121,210395935,4,OTHPER,0.614837,OTHPER
9122,210396151,4,OTHPER,0.529192,OTHPER
9123,210396199,4,OTHPER,0.953097,OTHPER
9124,210396283,4, Noise,0.766741, Noise
9125,210396366,4, Noise,0.603374, Noise
9126,210396444,4, Noise,0.580281, Noise
9127,210396467,4,OTHPER,0.7841600000000001,OTHPER
9128,210396471,4, Noise,0.603586, Noise
9129,210396538,4, Noise,0.776658, Noise
9130,210396566,4, Noise,0.693852, Noise
9131,210396618,4, Noise,0.7039310000000001, Noise
9132,210396766,4, DSCUT,0.8950940000000001, DSCUT
9133,210397034,4,OTHPER,0.550409,OTHPER
9134,210397036,4,OTHPER,0.722328,OTHPER
9135,210397103,4, Noise,0.646734, Noise
9136,210397202,4, Noise,0.50408, Noise
9137,210397285,4, Noise,0.781323, Noise
9138,210397302,4, Noise,0.68078, Noise
9139,210397353,4, Noise,0.547582, Noise
9140,210397359,4, Noise,0.7590210000000001, Noise
9141,210397362,4, Noise,0.724183, Noise
9142,210397424,4,OTHPER,0.6829350000000001,OTHPER
9143,210397465,4, Noise,0.675655, Noise
9144,210397591,4, Noise,0.516469, Noise
9145,210397628,4, Noise,0.650672, Noise
9146,210397654,4, Noise,0.637195, Noise
9147,210397664,4, Noise,0.5833659999999999, Noise
9148,210397713,4, Noise,0.5684319999999999, Noise
9149,210397926,4, Noise,0.517995, Noise
9150,210398049,4, Noise,0.813992, Noise
9151,210398074,4,OTHPER,0.979671,OTHPER
9152,210398225,4, Noise,0.6423810000000001, Noise
9153,210398294,4,OTHPER,0.529922,OTHPER
9154,210398309,4, Noise,0.5705439999999999, Noise
9155,210398323,4,  GDOR,0.938387,  GDOR
9156,210398331,4,OTHPER,0.5346479999999999,OTHPER
9157,210398337,4,OTHPER,0.635789,OTHPER
9158,210398369,4,OTHPER,0.7480600000000001,OTHPER
9159,210398385,4,OTHPER,0.516063,OTHPER
9160,210398513,4,OTHPER,0.509137,OTHPER
9161,210398519,4,OTHPER,0.859726,OTHPER
9162,210398578,4, Noise,0.855534, Noise
9163,210398682,4, Noise,0.763195, Noise
9164,210398698,4, Noise,0.537307, Noise
9165,210398706,4, Noise,0.616159, Noise
9166,210398968,4,OTHPER,0.98167,OTHPER
9167,210398980,4, Noise,0.648273, Noise
9168,210398984,4,OTHPER,0.540249,OTHPER
9169,210399040,4,  RRab,0.701383,  RRab
9170,210399102,4, Noise,0.909164, Noise
9171,210399137,4,OTHPER,0.8352450000000001,OTHPER
9172,210399142,4, Noise,0.5975060000000001, Noise
9173,210399231,4, Noise,0.783126, Noise
9174,210399309,4,OTHPER,0.986553,OTHPER
9175,210399348,4, Noise,0.546463, Noise
9176,210399361,4, Noise,0.508685, Noise
9177,210399419,4, Noise,0.558909, Noise
9178,210399450,4, Noise,0.766007, Noise
9179,210399472,4, Noise,0.5800890000000001, Noise
9180,210399625,4, Noise,0.729588, Noise
9181,210399818,4, Noise,0.727114, Noise
9182,210399896,4, Noise,0.531796, Noise
9183,210400037,4, Noise,0.6178560000000001, Noise
9184,210400067,4,OTHPER,0.509936,OTHPER
9185,210400405,4, Noise,0.684814, Noise
9186,210400519,4, Noise,0.507835, Noise
9187,210400531,4, Noise,0.614017, Noise
9188,210400536,4, Noise,0.718982, Noise
9189,210400569,4, Noise,0.71304, Noise
9190,210400570,4,OTHPER,0.905906,OTHPER
9191,210400574,4,OTHPER,0.53609,OTHPER
9192,210400601,4,OTHPER,0.726705,OTHPER
9193,210400671,4, Noise,0.668323, Noise
9194,210400694,4,OTHPER,0.640509,OTHPER
9195,210400735,4,OTHPER,0.792305,OTHPER
9196,210400786,4, Noise,0.690647, Noise
9197,210400862,4,OTHPER,0.5008229999999999,OTHPER
9198,210400897,4,OTHPER,0.977214,OTHPER
9199,210401023,4, Noise,0.567416, Noise
9200,210401072,4, Noise,0.924469, Noise
9201,210401114,4, Noise,0.6607109999999999, Noise
9202,210401147,4,OTHPER,0.508674,OTHPER
9203,210401157,4,    EA,0.631506,    EA
9204,210401167,4,OTHPER,0.5534819999999999,OTHPER
9205,210401186,4,OTHPER,0.954341,OTHPER
9206,210401217,4, Noise,0.572368, Noise
9207,210401221,4,OTHPER,0.625276,OTHPER
9208,210401263,4, Noise,0.898731, Noise
9209,210401299,4, Noise,0.528357, Noise
9210,210401353,4, Noise,0.6764760000000001, Noise
9211,210401376,4,OTHPER,0.593723,OTHPER
9212,210401443,4, Noise,0.674135, Noise
9213,210401454,4,OTHPER,0.578044,OTHPER
9214,210401472,4,OTHPER,0.566109,OTHPER
9215,210401790,4, Noise,0.596179, Noise
9216,210401859,4, Noise,0.609996, Noise
9217,210401886,4, Noise,0.67052, Noise
9218,210401900,4,OTHPER,0.525516,OTHPER
9219,210401938,4, Noise,0.5542050000000001, Noise
9220,210401961,4,OTHPER,0.526536,OTHPER
9221,210401964,4, Noise,0.590442, Noise
9222,210401986,4, Noise,0.599513, Noise
9223,210402066,4,OTHPER,0.51961,OTHPER
9224,210402158,4, Noise,0.6299680000000001, Noise
9225,210402237,4,OTHPER,0.508505,OTHPER
9226,210402252,4, Noise,0.6005189999999999, Noise
9227,210402329,4, Noise,0.787625, Noise
9228,210402340,4, Noise,0.54186, Noise
9229,210402403,4,OTHPER,0.504312,OTHPER
9230,210402430,4, Noise,0.554848, Noise
9231,210402455,4, Noise,0.747149, Noise
9232,210402468,4, Noise,0.510329, Noise
9233,210402632,4,OTHPER,0.562643,OTHPER
9234,210402634,4, Noise,0.702548, Noise
9235,210402685,4,OTHPER,0.8609629999999999,OTHPER
9236,210402751,4,OTHPER,0.852152,OTHPER
9237,210402802,4, Noise,0.575232, Noise
9238,210402881,4,OTHPER,0.56726,OTHPER
9239,210402984,4,OTHPER,0.887948,OTHPER
9240,210403037,4, Noise,0.700126, Noise
9241,210403086,4,    EB,0.9704,    EB
9242,210403090,4,OTHPER,0.534447,OTHPER
9243,210403190,4, Noise,0.659039, Noise
9244,210403203,4,OTHPER,0.8571409999999999,OTHPER
9245,210403274,4,OTHPER,0.873699,OTHPER
9246,210403410,4, Noise,0.564883, Noise
9247,210403725,4, Noise,0.671797, Noise
9248,210403748,4,OTHPER,0.521936,OTHPER
9249,210403813,4, Noise,0.819075, Noise
9250,210403895,4, Noise,0.604525, Noise
9251,210404028,4, Noise,0.599819, Noise
9252,210404083,4,OTHPER,0.932445,OTHPER
9253,210404097,4,OTHPER,0.5163800000000001,OTHPER
9254,210404101,4, Noise,0.6137319999999999, Noise
9255,210404130,4, Noise,0.616115, Noise
9256,210404194,4,OTHPER,0.949026,OTHPER
9257,210404228,4,    EB,0.967372,    EA
9258,210404311,4,OTHPER,0.659474,OTHPER
9259,210404457,4, Noise,0.714403, Noise
9260,210404461,4, Noise,0.6713319999999999, Noise
9261,210404501,4, Noise,0.500871, Noise
9262,210404594,4, Noise,0.743182, Noise
9263,210404681,4, Noise,0.516084, Noise
9264,210404794,4, Noise,0.571187, Noise
9265,210404965,4,OTHPER,0.60348,OTHPER
9266,210405012,4, DSCUT,0.946889, DSCUT
9267,210405016,4, Noise,0.828059, Noise
9268,210405076,4,OTHPER,0.718223,OTHPER
9269,210405206,4, Noise,0.594862, Noise
9270,210405447,4, Noise,0.6951579999999999, Noise
9271,210405520,4,OTHPER,0.569218,OTHPER
9272,210405680,4, Noise,0.5929369999999999, Noise
9273,210405685,4, Noise,0.7215600000000001, Noise
9274,210405744,4, Noise,0.7429899999999999, Noise
9275,210405750,4, Noise,0.903254, Noise
9276,210405756,4, Noise,0.5035390000000001, Noise
9277,210405830,4, Noise,0.663572, Noise
9278,210405918,4, Noise,0.950151, Noise
9279,210405978,4, Noise,0.6350600000000001, Noise
9280,210405995,4, Noise,0.6557850000000001, Noise
9281,210406141,4,OTHPER,0.543265,OTHPER
9282,210406180,4, Noise,0.7132539999999999, Noise
9283,210406234,4,OTHPER,0.965101,OTHPER
9284,210406245,4, Noise,0.6880069999999999, Noise
9285,210406275,4, Noise,0.647204, Noise
9286,210406314,4,OTHPER,0.768677,OTHPER
9287,210406345,4, Noise,0.5682050000000001, Noise
9288,210406347,4, Noise,0.5682050000000001, Noise
9289,210406389,4, Noise,0.552806, Noise
9290,210406440,4, Noise,0.626625, Noise
9291,210406485,4, Noise,0.617401, Noise
9292,210406527,4,OTHPER,0.713835,OTHPER
9293,210406554,4, Noise,0.512282, Noise
9294,210406565,4,OTHPER,0.931445,OTHPER
9295,210406775,4, Noise,0.565254, Noise
9296,210406779,4,OTHPER,0.6709,OTHPER
9297,210406783,4,OTHPER,0.507864,OTHPER
9298,210406869,4,  GDOR,0.589959,  GDOR
9299,210406965,4,OTHPER,0.92073,OTHPER
9300,210406991,4,OTHPER,0.8755209999999999,OTHPER
9301,210407041,4,OTHPER,0.949072,OTHPER
9302,210407063,4, Noise,0.6796909999999999, Noise
9303,210407066,4,OTHPER,0.8448,OTHPER
9304,210407071,4,OTHPER,0.529942,OTHPER
9305,210407135,4,OTHPER,0.907389,OTHPER
9306,210407190,4,OTHPER,0.665041,OTHPER
9307,210407199,4, Noise,0.761376, Noise
9308,210407201,4, Noise,0.827285, Noise
9309,210407238,4, Noise,0.5165029999999999, Noise
9310,210407362,4,OTHPER,0.594512,OTHPER
9311,210407396,4,OTHPER,0.51531,OTHPER
9312,210407617,4,OTHPER,0.5136850000000001,OTHPER
9313,210407620,4, Noise,0.57953, Noise
9314,210407695,4, Noise,0.709741, Noise
9315,210407839,4, Noise,0.731232, Noise
9316,210407864,4, Noise,0.5337649999999999, Noise
9317,210407916,4,OTHPER,0.6184810000000001,OTHPER
9318,210408161,4,OTHPER,0.711096,OTHPER
9319,210408185,4, Noise,0.599805, Noise
9320,210408195,4,OTHPER,0.537602,OTHPER
9321,210408259,4, Noise,0.702874, Noise
9322,210408403,4,OTHPER,0.501011,OTHPER
9323,210408447,4,OTHPER,0.860303,OTHPER
9324,210408563,4,OTHPER,0.8356520000000001,OTHPER
9325,210408565,4,OTHPER,0.6762630000000001,OTHPER
9326,210408618,4, Noise,0.552425, Noise
9327,210408649,4, Noise,0.585566, Noise
9328,210408655,4, Noise,0.934478, Noise
9329,210408821,4, Noise,0.510076, Noise
9330,210408841,4, Noise,0.662473, Noise
9331,210408860,4, Noise,0.525877, Noise
9332,210408934,4,  GDOR,0.958482,  GDOR
9333,210408943,4,OTHPER,0.522732,OTHPER
9334,210408947,4, Noise,0.58904, Noise
9335,210409106,4, Noise,0.730773, Noise
9336,210409309,4, Noise,0.6891729999999999, Noise
9337,210409332,4,OTHPER,0.724971,OTHPER
9338,210409453,4, Noise,0.623202, Noise
9339,210409512,4,OTHPER,0.762738,OTHPER
9340,210409587,4, Noise,0.5267890000000001, Noise
9341,210409766,4, Noise,0.608455, Noise
9342,210409791,4, Noise,0.731202, Noise
9343,210409820,4, Noise,0.805315, Noise
9344,210409824,4,OTHPER,0.569801,OTHPER
9345,210409980,4, Noise,0.656676, Noise
9346,210410141,4,OTHPER,0.7521909999999999,OTHPER
9347,210410150,4,OTHPER,0.528999,OTHPER
9348,210410183,4, Noise,0.722708, Noise
9349,210410185,4, Noise,0.765129, Noise
9350,210410249,4, Noise,0.659519, Noise
9351,210410341,4, Noise,0.621323, Noise
9352,210410386,4, Noise,0.554751, Noise
9353,210410454,4, Noise,0.607128, Noise
9354,210410490,4,OTHPER,0.511103,OTHPER
9355,210410511,4, Noise,0.717745, Noise
9356,210410512,4, Noise,0.514446, Noise
9357,210410618,4, Noise,0.747659, Noise
9358,210410702,4,OTHPER,0.907048,OTHPER
9359,210410781,4,OTHPER,0.93734,OTHPER
9360,210410809,4,OTHPER,0.5120180000000001,OTHPER
9361,210410818,4,OTHPER,0.8579950000000001,OTHPER
9362,210410854,4,OTHPER,0.5100100000000001,OTHPER
9363,210410871,4,OTHPER,0.601496,OTHPER
9364,210410902,4, Noise,0.7862239999999999, Noise
9365,210410936,4, Noise,0.610779, Noise
9366,210410963,4, Noise,0.793245, Noise
9367,210410964,4, Noise,0.829131, Noise
9368,210410984,4,OTHPER,0.5761270000000001,OTHPER
9369,210411019,4,OTHPER,0.984601,OTHPER
9370,210411030,4, Noise,0.641464, Noise
9371,210411040,4, Noise,0.532651, Noise
9372,210411065,4, Noise,0.934935, Noise
9373,210411135,4, Noise,0.739734, Noise
9374,210411201,4, Noise,0.819831, Noise
9375,210411270,4, Noise,0.53703, Noise
9376,210411271,4,OTHPER,0.928123,OTHPER
9377,210411364,4, Noise,0.7368239999999999, Noise
9378,210411379,4, Noise,0.678377, Noise
9379,210411411,4, Noise,0.615178, Noise
9380,210411471,4,OTHPER,0.937776,OTHPER
9381,210411548,4, Noise,0.660492, Noise
9382,210411633,4, Noise,0.522895, Noise
9383,210411657,4, Noise,0.637456, Noise
9384,210411661,4,OTHPER,0.954481,OTHPER
9385,210411714,4, Noise,0.707349, Noise
9386,210411742,4, Noise,0.502827, Noise
9387,210411808,4,OTHPER,0.824901,OTHPER
9388,210412022,4, Noise,0.5082720000000001, Noise
9389,210412074,4,OTHPER,0.8400350000000001,OTHPER
9390,210412108,4, Noise,0.670499, Noise
9391,210412146,4,OTHPER,0.522759,OTHPER
9392,210412162,4,OTHPER,0.5838760000000001,OTHPER
